Estudiante_ID,Edad,Genero,Comuna,Nota_Matemáticas,Nota_Lenguaje,Nota_Ciencias
2918,28,prefiero no decirlo,San Pedro,78,57,88
2919,26,femenino,Penco,83,88,62
2920,23,masculino,Hualpén,98,30,59
2921,24,masculino,Hualpén,64,90,75
2922,26,prefiero no decirlo,Arauco,43,86,89
2923,25,femenino,Lota,69,12,48
2924,20,femenino,Hualpén,20,19,79
2925,24,femenino,Tomé,47,68,46
2926,22,masculino,Arauco,91,43,91
2927,27,femenino,San Pedro,18,60,45
2928,28,femenino,Penco,32,47,23
2929,18,femenino,Concepción,66,58,96
2930,21,masculino,Hualpén,23,17,6
2931,18,masculino,Arauco,95,86,26
2932,25,masculino,Lota,19,99,32
2933,26,masculino,Coronel,53,64,61
2934,23,prefiero no decirlo,Arauco,89,52,68
2935,28,prefiero no decirlo,Tomé,70,30,5
2936,19,femenino,Arauco,25,69,91
2937,24,masculino,Tomé,98,22,36
2938,28,femenino,Tomé,66,88,61
2939,25,masculino,Coronel,13,43,45
2940,29,femenino,Penco,98,48,74
2941,18,femenino,Tomé,98,88,65
2942,27,prefiero no decirlo,Hualpén,92,79,20
2943,27,femenino,Penco,46,16,16
2944,27,masculino,Penco,61,13,80
2945,28,prefiero no decirlo,Concepción,42,25,34
2946,29,prefiero no decirlo,San Pedro,97,1,99
2947,26,prefiero no decirlo,Penco,73,35,98
2948,29,masculino,Concepción,62,60,49
2949,28,prefiero no decirlo,Hualpén,56,15,65
2950,18,prefiero no decirlo,Penco,56,63,51
2951,24,masculino,San Pedro,49,47,84
2952,19,masculino,San Pedro,20,10,62
2953,18,prefiero no decirlo,San Pedro,8,24,30
2954,22,prefiero no decirlo,San Pedro,59,37,25
2955,19,masculino,Penco,3,38,44
2956,28,masculino,San Pedro,66,89,69
2957,22,prefiero no decirlo,Concepción,44,5,32
2958,27,masculino,Penco,41,45,15
2959,27,masculino,Penco,72,94,22
2960,18,femenino,San Pedro,56,4,65
2961,29,masculino,Lota,52,93,66
2962,22,prefiero no decirlo,San Pedro,94,14,2
2963,21,prefiero no decirlo,Hualpén,59,22,67
2964,27,prefiero no decirlo,Arauco,17,84,77
2965,20,femenino,Penco,39,44,15
2966,21,femenino,Coronel,7,76,9
2967,27,femenino,San Pedro,2,90,60
2968,29,prefiero no decirlo,Lota,7,92,16
2969,25,masculino,Lota,58,74,89
2970,29,prefiero no decirlo,Arauco,62,27,29
2971,21,masculino,Tomé,23,25,33
2972,25,masculino,Arauco,10,31,37
2973,19,masculino,Concepción,73,18,59
2974,23,masculino,Tomé,43,20,85
2975,20,prefiero no decirlo,Concepción,73,56,26
2976,28,femenino,Lota,53,15,27
2977,24,masculino,Tomé,14,51,12
2978,23,masculino,Hualpén,49,13,68
2979,24,femenino,Arauco,76,55,52
2980,25,prefiero no decirlo,Penco,11,37,6
2981,18,masculino,San Pedro,76,62,79
2982,24,masculino,Lota,9,3,70
2983,23,prefiero no decirlo,Arauco,62,57,9
2984,26,prefiero no decirlo,Concepción,82,6,56
2985,21,prefiero no decirlo,San Pedro,64,63,12
2986,28,masculino,Arauco,81,84,17
2987,19,prefiero no decirlo,San Pedro,33,73,54
2988,24,femenino,Penco,41,78,14
2989,26,prefiero no decirlo,Penco,61,90,12
2990,27,masculino,Penco,45,25,48
2991,25,femenino,Penco,11,37,98
2992,22,masculino,Concepción,87,99,73
2993,28,masculino,Penco,61,17,37
2994,19,masculino,Hualpén,23,76,59
2995,28,masculino,Hualpén,90,73,32
2996,22,prefiero no decirlo,Penco,55,99,84
2997,21,femenino,Tomé,44,84,31
2998,26,masculino,Arauco,16,43,36
2999,26,prefiero no decirlo,Lota,86,46,79
3000,24,masculino,Hualpén,14,31,84
3001,20,femenino,Concepción,49,94,97
3002,18,masculino,Penco,33,56,72
3003,19,prefiero no decirlo,Arauco,71,83,20
3004,25,femenino,Tomé,28,90,99
3005,26,masculino,Hualpén,47,43,93
3006,23,prefiero no decirlo,San Pedro,77,75,66
3007,25,prefiero no decirlo,San Pedro,39,10,58
3008,27,prefiero no decirlo,San Pedro,3,68,92
3009,28,femenino,Arauco,11,40,5
3010,25,masculino,Lota,3,39,74
3011,28,prefiero no decirlo,Penco,10,16,31
3012,25,femenino,Arauco,88,44,71
3013,23,prefiero no decirlo,Arauco,44,96,17
3014,26,masculino,Concepción,28,69,85
3015,18,masculino,Concepción,50,88,87
3016,21,masculino,Penco,4,71,63
3017,27,femenino,Coronel,34,9,6
3018,18,prefiero no decirlo,San Pedro,60,68,66
3019,25,masculino,Coronel,61,67,79
3020,20,prefiero no decirlo,Arauco,78,21,71
3021,29,masculino,Concepción,55,9,29
3022,20,prefiero no decirlo,Penco,47,54,5
3023,21,prefiero no decirlo,Coronel,8,27,95
3024,20,masculino,San Pedro,49,75,66
3025,23,femenino,Hualpén,53,54,54
3026,24,masculino,Hualpén,18,53,32
3027,29,masculino,Arauco,42,95,78
3028,28,femenino,Hualpén,34,75,3
3029,22,masculino,Arauco,34,1,79
3030,19,masculino,San Pedro,99,9,4
3031,27,prefiero no decirlo,Hualpén,86,60,23
3032,19,femenino,Coronel,98,81,26
3033,24,prefiero no decirlo,Arauco,45,61,21
3034,28,masculino,Penco,26,79,51
3035,25,prefiero no decirlo,Tomé,93,74,18
3036,21,prefiero no decirlo,Tomé,69,9,3
3037,18,prefiero no decirlo,Lota,79,32,77
3038,22,prefiero no decirlo,Hualpén,98,5,27
3039,19,masculino,Coronel,20,32,98
3040,18,prefiero no decirlo,Lota,19,55,35
3041,18,masculino,San Pedro,15,48,35
3042,28,femenino,Arauco,92,93,43
3043,20,femenino,San Pedro,5,91,31
3044,29,femenino,Hualpén,79,84,27
3045,26,masculino,Tomé,32,3,41
3046,24,masculino,Penco,66,87,45
3047,18,masculino,Lota,73,44,76
3048,22,masculino,Penco,68,43,47
3049,19,prefiero no decirlo,San Pedro,54,2,47
3050,27,prefiero no decirlo,Arauco,9,42,33
3051,26,prefiero no decirlo,Hualpén,46,23,9
3052,26,masculino,Hualpén,77,81,77
3053,25,femenino,Lota,9,52,90
3054,26,prefiero no decirlo,San Pedro,85,73,60
3055,25,prefiero no decirlo,Concepción,70,76,78
3056,19,femenino,Lota,2,3,1
3057,21,prefiero no decirlo,Penco,57,89,73
3058,20,prefiero no decirlo,San Pedro,4,93,65
3059,26,prefiero no decirlo,Tomé,12,48,4
3060,22,masculino,Hualpén,80,4,52
3061,26,prefiero no decirlo,Hualpén,13,78,79
3062,29,prefiero no decirlo,Arauco,3,80,99
3063,24,femenino,Penco,81,60,34
3064,18,prefiero no decirlo,San Pedro,30,18,7
3065,20,masculino,San Pedro,90,69,6
3066,22,masculino,Concepción,3,9,20
3067,23,prefiero no decirlo,Arauco,90,99,94
3068,27,prefiero no decirlo,Tomé,92,71,99
3069,24,prefiero no decirlo,Coronel,5,27,18
3070,28,femenino,San Pedro,54,99,78
3071,28,masculino,Penco,20,97,73
3072,25,femenino,Hualpén,53,38,95
3073,27,femenino,Arauco,27,31,15
3074,24,prefiero no decirlo,San Pedro,11,87,11
3075,28,femenino,Coronel,40,21,78
3076,25,femenino,Arauco,72,30,44
3077,28,femenino,Concepción,95,36,42
3078,28,prefiero no decirlo,Concepción,84,21,36
3079,20,prefiero no decirlo,Coronel,71,56,25
3080,22,femenino,San Pedro,4,26,5
3081,26,prefiero no decirlo,Tomé,42,84,1
3082,29,femenino,Hualpén,26,56,45
3083,19,femenino,Arauco,1,34,61
3084,19,masculino,Hualpén,9,59,34
3085,18,femenino,Concepción,60,13,29
3086,21,prefiero no decirlo,San Pedro,93,62,65
3087,24,masculino,Lota,43,94,57
3088,26,prefiero no decirlo,Tomé,89,26,99
3089,18,femenino,Hualpén,2,28,85
3090,19,femenino,San Pedro,43,34,63
3091,22,femenino,Arauco,95,72,74
3092,24,masculino,Tomé,91,91,81
3093,21,prefiero no decirlo,Penco,78,51,82
3094,23,masculino,Coronel,44,61,50
3095,24,prefiero no decirlo,Lota,70,35,70
3096,21,masculino,Hualpén,49,44,39
3097,23,femenino,Lota,72,10,20
3098,27,masculino,Arauco,15,3,26
3099,23,masculino,San Pedro,55,6,29
3100,25,masculino,Tomé,5,27,31
3101,19,masculino,Penco,54,13,71
3102,28,femenino,San Pedro,80,14,56
3103,24,prefiero no decirlo,Hualpén,14,13,31
3104,21,femenino,Concepción,81,75,82
3105,22,masculino,Penco,7,35,7
3106,24,prefiero no decirlo,Hualpén,48,69,15
3107,26,femenino,Tomé,53,22,12
3108,20,femenino,Tomé,52,41,41
3109,29,femenino,Hualpén,21,92,60
3110,26,femenino,Coronel,13,16,63
3111,26,femenino,Coronel,41,71,2
3112,21,femenino,Tomé,82,79,93
3113,24,femenino,Lota,55,44,27
3114,29,prefiero no decirlo,Arauco,80,49,57
3115,21,femenino,Tomé,24,76,50
3116,19,prefiero no decirlo,Tomé,8,46,73
3117,23,femenino,Coronel,20,62,61
3118,22,prefiero no decirlo,Coronel,10,35,46
3119,29,prefiero no decirlo,Coronel,17,38,98
3120,29,masculino,Tomé,89,43,21
3121,24,masculino,Coronel,41,9,69
3122,26,prefiero no decirlo,Arauco,14,51,16
3123,28,masculino,San Pedro,16,73,25
3124,26,masculino,Arauco,87,68,52
3125,26,masculino,Concepción,68,52,78
3126,22,masculino,Coronel,69,60,89
3127,23,masculino,San Pedro,87,3,73
3128,21,femenino,Lota,56,95,23
3129,27,masculino,San Pedro,98,79,79
3130,20,femenino,Penco,78,73,13
3131,19,masculino,Coronel,23,14,59
3132,19,masculino,Concepción,31,80,66
3133,21,prefiero no decirlo,Concepción,81,88,14
3134,29,prefiero no decirlo,San Pedro,17,63,8
3135,26,masculino,Concepción,93,67,23
3136,21,masculino,Lota,91,34,69
3137,21,femenino,Lota,33,18,44
3138,24,femenino,Penco,37,82,44
3139,21,masculino,Hualpén,73,29,96
3140,27,femenino,Concepción,49,57,68
3141,21,prefiero no decirlo,Penco,73,19,66
3142,24,masculino,Lota,26,92,79
3143,23,prefiero no decirlo,Lota,75,25,19
3144,21,masculino,Tomé,75,43,79
3145,27,prefiero no decirlo,Tomé,62,94,52
3146,26,prefiero no decirlo,San Pedro,1,88,28
3147,26,prefiero no decirlo,Penco,74,96,26
3148,23,femenino,Penco,38,26,57
3149,23,masculino,Concepción,72,84,89
3150,24,prefiero no decirlo,Hualpén,30,65,52
3151,20,femenino,Penco,83,57,28
3152,25,masculino,Lota,41,60,52
3153,20,masculino,Arauco,64,70,78
3154,28,masculino,Coronel,80,91,13
3155,24,femenino,Arauco,20,36,44
3156,23,femenino,Concepción,50,91,52
3157,23,femenino,Tomé,96,4,98
3158,25,masculino,Lota,77,91,6
3159,24,femenino,Hualpén,62,87,32
3160,26,masculino,Concepción,9,67,2
3161,19,femenino,Concepción,84,95,72
3162,21,prefiero no decirlo,San Pedro,10,97,1
3163,27,masculino,Lota,24,76,86
3164,23,femenino,Arauco,56,84,34
3165,24,femenino,Penco,56,79,85
3166,18,masculino,Arauco,87,96,55
3167,26,femenino,Concepción,96,35,31
3168,27,femenino,Concepción,64,15,58
3169,20,prefiero no decirlo,Arauco,77,69,79
3170,24,prefiero no decirlo,Tomé,23,18,18
3171,26,femenino,Arauco,62,59,54
3172,25,prefiero no decirlo,Penco,69,10,4
3173,21,prefiero no decirlo,Lota,92,51,90
3174,22,prefiero no decirlo,Tomé,98,36,7
3175,29,masculino,Coronel,59,17,69
3176,27,prefiero no decirlo,Concepción,68,58,60
3177,21,femenino,Penco,33,86,29
3178,24,femenino,Lota,47,29,73
3179,26,femenino,Arauco,83,82,84
3180,19,prefiero no decirlo,Lota,58,7,77
3181,22,femenino,Arauco,36,61,64
3182,22,prefiero no decirlo,Tomé,57,24,57
3183,19,femenino,Penco,82,71,74
3184,29,prefiero no decirlo,Penco,24,37,60
3185,25,prefiero no decirlo,Arauco,69,17,26
3186,22,prefiero no decirlo,Lota,20,5,39
3187,25,masculino,San Pedro,75,35,72
3188,25,masculino,Tomé,29,18,51
3189,27,masculino,Arauco,51,17,53
3190,20,masculino,Lota,21,84,18
3191,27,prefiero no decirlo,Arauco,98,98,87
3192,24,femenino,San Pedro,5,95,11
3193,19,masculino,Penco,90,8,53
3194,24,femenino,Concepción,65,93,35
3195,18,prefiero no decirlo,Hualpén,10,77,74
3196,24,prefiero no decirlo,Lota,38,56,36
3197,22,femenino,Lota,68,49,85
3198,23,femenino,Tomé,52,34,23
3199,22,masculino,Arauco,29,78,34
3200,22,masculino,Concepción,42,87,56
3201,25,prefiero no decirlo,Concepción,51,19,59
3202,28,femenino,Hualpén,34,91,47
3203,18,femenino,Lota,56,84,74
3204,21,prefiero no decirlo,Coronel,83,86,42
3205,27,femenino,Arauco,72,74,7
3206,25,prefiero no decirlo,Lota,36,65,53
3207,21,masculino,Concepción,79,55,2
3208,22,prefiero no decirlo,Lota,65,27,45
3209,18,femenino,Coronel,90,61,54
3210,22,masculino,Concepción,38,31,58
3211,22,masculino,Coronel,9,73,39
3212,26,prefiero no decirlo,Coronel,93,69,69
3213,29,prefiero no decirlo,Concepción,89,30,58
3214,27,femenino,San Pedro,75,8,88
3215,23,femenino,San Pedro,48,56,15
3216,19,prefiero no decirlo,Hualpén,11,85,65
3217,23,femenino,Arauco,26,64,53
3218,20,prefiero no decirlo,Coronel,52,25,43
3219,24,masculino,Lota,75,89,70
3220,29,prefiero no decirlo,Coronel,12,67,48
3221,23,masculino,Arauco,14,67,2
3222,22,femenino,Lota,10,56,24
3223,26,femenino,Hualpén,73,54,62
3224,27,femenino,Lota,6,16,65
3225,24,masculino,San Pedro,78,12,4
3226,21,femenino,Tomé,74,52,45
3227,21,masculino,Hualpén,23,63,9
3228,23,masculino,San Pedro,99,71,10
3229,22,prefiero no decirlo,Coronel,2,52,9
3230,24,masculino,San Pedro,27,81,98
3231,24,prefiero no decirlo,Coronel,24,45,43
3232,21,femenino,Penco,7,73,51
3233,26,femenino,San Pedro,37,58,38
3234,25,prefiero no decirlo,Hualpén,93,85,38
3235,22,femenino,Tomé,18,60,11
3236,21,prefiero no decirlo,Hualpén,25,14,79
3237,29,masculino,Lota,34,37,28
3238,22,masculino,Coronel,46,77,94
3239,18,femenino,Concepción,39,36,95
3240,26,prefiero no decirlo,San Pedro,97,83,5
3241,26,masculino,Tomé,46,82,57
3242,20,prefiero no decirlo,Penco,10,66,78
3243,28,femenino,Coronel,78,48,19
3244,22,prefiero no decirlo,Concepción,32,1,10
3245,21,femenino,Lota,33,77,27
3246,19,masculino,Arauco,5,58,28
3247,28,masculino,San Pedro,79,45,27
3248,20,prefiero no decirlo,Hualpén,1,58,8
3249,20,prefiero no decirlo,Penco,93,51,11
3250,24,masculino,San Pedro,75,51,22
3251,23,masculino,Lota,4,73,87
3252,25,masculino,Hualpén,34,15,36
3253,29,prefiero no decirlo,Coronel,1,74,22
3254,29,prefiero no decirlo,Concepción,38,69,63
3255,29,prefiero no decirlo,Arauco,22,17,57
3256,21,prefiero no decirlo,Hualpén,21,98,61
3257,21,masculino,Hualpén,85,37,83
3258,26,femenino,Penco,33,61,77
3259,27,femenino,Coronel,15,87,32
3260,28,prefiero no decirlo,San Pedro,68,95,30
3261,25,masculino,Lota,49,49,63
3262,29,prefiero no decirlo,Penco,7,60,10
3263,24,femenino,Penco,77,30,63
3264,27,masculino,Penco,62,80,70
3265,25,prefiero no decirlo,Penco,46,61,21
3266,29,prefiero no decirlo,Coronel,31,64,7
3267,29,prefiero no decirlo,San Pedro,40,32,22
3268,26,masculino,San Pedro,18,66,48
3269,19,masculino,Concepción,2,11,71
3270,23,prefiero no decirlo,Lota,92,33,99
3271,20,femenino,Tomé,87,38,8
3272,28,prefiero no decirlo,Coronel,87,37,77
3273,22,prefiero no decirlo,Coronel,50,40,43
3274,24,masculino,Arauco,91,56,26
3275,27,femenino,Lota,75,28,88
3276,28,prefiero no decirlo,Concepción,72,59,25
3277,28,femenino,Concepción,28,1,12
3278,19,femenino,Penco,10,13,20
3279,19,masculino,Hualpén,23,55,84
3280,23,prefiero no decirlo,Concepción,50,50,46
3281,19,prefiero no decirlo,San Pedro,91,37,86
3282,24,femenino,San Pedro,55,37,52
3283,19,femenino,Penco,35,49,4
3284,21,femenino,Concepción,21,75,57
3285,18,prefiero no decirlo,Arauco,5,91,83
3286,18,femenino,Coronel,92,43,81
3287,18,prefiero no decirlo,Hualpén,39,5,5
3288,19,masculino,Arauco,72,7,56
3289,21,masculino,Penco,28,48,95
3290,29,masculino,Hualpén,78,14,23
3291,18,femenino,Concepción,39,15,69
3292,22,femenino,Coronel,22,86,95
3293,28,masculino,Coronel,15,70,93
3294,28,masculino,Concepción,44,40,20
3295,26,femenino,Concepción,24,34,97
3296,20,masculino,Lota,75,87,86
3297,25,masculino,Coronel,81,67,97
3298,29,masculino,Penco,98,52,57
3299,27,prefiero no decirlo,Lota,72,82,57
3300,22,masculino,San Pedro,55,12,93
3301,20,masculino,Tomé,21,10,15
3302,20,prefiero no decirlo,Penco,81,31,25
3303,29,prefiero no decirlo,Tomé,20,92,12
3304,22,masculino,Concepción,71,2,82
3305,20,femenino,San Pedro,35,68,7
3306,22,femenino,Lota,91,53,80
3307,28,femenino,Lota,79,33,91
3308,20,femenino,Tomé,4,4,60
3309,23,femenino,Coronel,54,60,92
3310,23,masculino,Arauco,85,69,3
3311,19,masculino,San Pedro,65,72,31
3312,22,prefiero no decirlo,Penco,52,41,52
3313,19,masculino,Hualpén,43,29,53
3314,27,prefiero no decirlo,Hualpén,81,33,14
3315,21,prefiero no decirlo,San Pedro,38,53,26
3316,22,prefiero no decirlo,Coronel,54,48,40
3317,23,femenino,Hualpén,58,59,18
3318,26,femenino,Lota,51,91,7
3319,26,masculino,Coronel,78,44,19
3320,22,prefiero no decirlo,Coronel,98,36,71
3321,27,prefiero no decirlo,Tomé,65,49,6
3322,19,prefiero no decirlo,Lota,53,11,23
3323,27,femenino,Hualpén,19,45,82
3324,18,femenino,Tomé,29,66,43
3325,27,masculino,Arauco,40,76,65
3326,27,prefiero no decirlo,Arauco,90,84,12
3327,26,prefiero no decirlo,Tomé,22,22,20
3328,29,femenino,Coronel,54,33,32
3329,29,femenino,Lota,3,43,31
3330,21,masculino,Concepción,54,25,2
3331,18,femenino,Coronel,7,38,7
3332,20,prefiero no decirlo,Hualpén,30,97,69
3333,29,femenino,Hualpén,58,26,45
3334,26,masculino,Arauco,78,59,69
3335,22,masculino,Tomé,54,41,48
3336,22,prefiero no decirlo,Hualpén,75,58,13
3337,20,prefiero no decirlo,San Pedro,86,30,69
3338,18,femenino,Coronel,46,56,62
3339,23,masculino,Concepción,33,76,52
3340,26,femenino,Hualpén,54,1,28
3341,23,masculino,Arauco,60,45,98
3342,25,prefiero no decirlo,San Pedro,7,76,53
3343,27,femenino,Coronel,86,61,69
3344,21,prefiero no decirlo,Penco,12,19,25
3345,25,femenino,Tomé,35,83,62
3346,18,masculino,Lota,91,10,78
3347,26,femenino,San Pedro,81,4,98
3348,21,prefiero no decirlo,Coronel,92,76,78
3349,24,femenino,Concepción,18,58,89
3350,23,masculino,Hualpén,18,34,40
3351,27,prefiero no decirlo,San Pedro,24,78,55
3352,19,femenino,Penco,54,60,14
3353,24,masculino,Arauco,94,74,30
3354,21,prefiero no decirlo,Hualpén,23,28,28
3355,24,masculino,Lota,23,81,54
3356,23,prefiero no decirlo,Hualpén,8,94,64
3357,21,prefiero no decirlo,Hualpén,26,85,95
3358,20,prefiero no decirlo,San Pedro,4,33,30
3359,24,prefiero no decirlo,Hualpén,97,76,86
3360,23,masculino,San Pedro,50,89,61
3361,28,masculino,San Pedro,88,33,23
3362,23,prefiero no decirlo,Tomé,15,74,23
3363,26,femenino,San Pedro,44,92,32
3364,23,masculino,Arauco,72,81,98
3365,22,femenino,Penco,85,60,23
3366,20,masculino,Concepción,27,93,68
3367,28,masculino,Concepción,39,78,22
3368,25,prefiero no decirlo,Lota,71,1,80
3369,18,femenino,Hualpén,20,30,12
3370,24,masculino,Arauco,34,16,7
3371,20,prefiero no decirlo,Penco,49,54,16
3372,22,masculino,Hualpén,68,11,14
3373,26,femenino,Concepción,19,10,15
3374,27,femenino,San Pedro,54,98,8
3375,18,femenino,Coronel,25,2,42
3376,22,prefiero no decirlo,Penco,32,80,70
3377,24,masculino,Hualpén,99,15,77
3378,22,femenino,San Pedro,51,99,10
3379,29,prefiero no decirlo,Concepción,42,46,41
3380,25,femenino,San Pedro,47,46,37
3381,20,femenino,Concepción,32,33,65
3382,24,masculino,San Pedro,31,52,12
3383,27,femenino,Coronel,3,30,91
3384,18,femenino,Lota,90,26,72
3385,19,femenino,Penco,92,87,70
3386,26,femenino,Hualpén,95,94,86
3387,20,femenino,Tomé,23,64,37
3388,22,femenino,Concepción,63,52,17
3389,21,prefiero no decirlo,Tomé,33,50,16
3390,20,masculino,Coronel,70,26,61
3391,27,masculino,Coronel,68,32,43
3392,22,masculino,Arauco,92,69,95
3393,29,masculino,Concepción,91,94,75
3394,28,masculino,Concepción,35,30,31
3395,25,masculino,Tomé,55,4,34
3396,27,prefiero no decirlo,San Pedro,14,9,40
3397,28,prefiero no decirlo,Tomé,95,5,99
3398,26,femenino,Coronel,18,52,12
3399,18,masculino,San Pedro,15,70,82
3400,21,femenino,San Pedro,92,34,42
3401,25,femenino,Tomé,21,14,34
3402,26,femenino,Concepción,37,15,9
3403,24,prefiero no decirlo,San Pedro,64,73,56
3404,23,masculino,San Pedro,72,65,99
3405,27,femenino,Coronel,32,26,91
3406,25,prefiero no decirlo,Lota,46,5,65
3407,26,femenino,Concepción,70,61,66
3408,20,prefiero no decirlo,Hualpén,49,87,37
3409,23,femenino,Coronel,5,52,59
3410,19,femenino,Penco,31,84,69
3411,28,prefiero no decirlo,Lota,44,66,5
3412,20,femenino,Tomé,43,57,40
3413,22,masculino,Penco,47,60,6
3414,28,femenino,Tomé,52,16,1
3415,25,prefiero no decirlo,Arauco,94,76,21
3416,27,femenino,Lota,5,38,60
3417,28,masculino,Tomé,37,33,4
3418,28,femenino,Lota,57,75,77
3419,18,prefiero no decirlo,Arauco,47,86,81
3420,25,femenino,San Pedro,22,82,38
3421,22,masculino,Coronel,15,80,54
3422,21,masculino,Coronel,4,31,2
3423,20,prefiero no decirlo,Arauco,86,30,65
3424,26,masculino,Arauco,21,51,77
3425,18,prefiero no decirlo,Concepción,5,78,1
3426,22,femenino,Penco,65,94,69
3427,26,femenino,Coronel,35,52,81
3428,23,prefiero no decirlo,San Pedro,86,6,14
3429,28,masculino,Concepción,67,30,60
3430,19,femenino,Concepción,54,45,12
3431,18,femenino,Tomé,31,15,42
3432,25,masculino,Coronel,86,5,68
3433,26,prefiero no decirlo,Coronel,95,72,61
3434,18,masculino,Hualpén,49,30,70
3435,22,femenino,Lota,58,8,18
3436,24,prefiero no decirlo,Hualpén,46,12,29
3437,20,masculino,Hualpén,13,8,21
3438,22,femenino,Hualpén,83,16,19
3439,25,prefiero no decirlo,Lota,99,83,52
3440,22,masculino,Penco,36,97,30
3441,25,prefiero no decirlo,Concepción,58,16,32
3442,18,femenino,Tomé,84,52,42
3443,21,femenino,Arauco,72,74,89
3444,25,prefiero no decirlo,Arauco,93,71,99
3445,26,femenino,Penco,60,77,69
3446,21,femenino,San Pedro,36,49,85
3447,28,masculino,Coronel,98,63,47
3448,18,masculino,Lota,54,3,84
3449,20,prefiero no decirlo,Lota,60,30,71
3450,26,femenino,Penco,28,75,63
3451,25,prefiero no decirlo,Hualpén,27,92,91
3452,20,masculino,Lota,13,49,54
3453,25,prefiero no decirlo,Coronel,87,18,22
3454,20,masculino,Tomé,89,28,22
3455,25,femenino,Lota,94,79,3
3456,22,femenino,Arauco,66,68,89
3457,23,masculino,Concepción,95,13,65
3458,22,masculino,Lota,60,57,2
3459,23,prefiero no decirlo,Lota,12,48,5
3460,21,femenino,Lota,78,50,25
3461,20,masculino,Arauco,62,71,33
3462,26,femenino,San Pedro,37,34,61
3463,23,masculino,Tomé,55,62,58
3464,20,masculino,Coronel,69,39,60
3465,25,femenino,Coronel,66,4,47
3466,20,prefiero no decirlo,Lota,15,43,27
3467,27,prefiero no decirlo,Penco,49,27,96
3468,24,masculino,Arauco,99,31,98
3469,23,masculino,San Pedro,13,47,58
3470,25,prefiero no decirlo,Coronel,78,68,45
3471,21,masculino,Hualpén,27,23,34
3472,21,prefiero no decirlo,Lota,65,64,95
3473,28,prefiero no decirlo,Penco,16,52,2
3474,26,masculino,Tomé,67,77,41
3475,23,prefiero no decirlo,Concepción,57,3,11
3476,26,femenino,Hualpén,53,2,41
3477,21,masculino,San Pedro,85,46,81
3478,21,prefiero no decirlo,Tomé,17,37,26
3479,29,femenino,Concepción,61,70,7
3480,25,femenino,Concepción,93,40,33
