Estudiante_ID,Edad,Genero,Comuna,Nota_Matemáticas,Nota_Lenguaje,Nota_Ciencias,Promedio_Notas,Rango_Edad
2251,20,femenino,Hualpén,41,40,7,29,menor a 25
2252,25,femenino,Tomé,40,39,67,49,menor a 25
2253,23,femenino,Penco,12,9,35,19,menor a 25
2254,29,masculino,Hualpén,63,22,72,52,mayor de 25
2255,22,prefiero no decirlo,Tomé,33,28,76,46,menor a 25
2256,26,femenino,Penco,28,33,77,46,mayor de 25
2257,18,prefiero no decirlo,Arauco,70,54,53,59,menor a 25
2258,21,prefiero no decirlo,Penco,88,23,69,60,menor a 25
2259,26,masculino,Coronel,41,83,36,53,mayor de 25
2260,19,femenino,Hualpén,43,75,96,71,menor a 25
2261,24,prefiero no decirlo,Lota,58,43,16,39,menor a 25
2262,29,femenino,Hualpén,70,90,78,79,mayor de 25
2263,20,masculino,Lota,97,80,95,91,menor a 25
2264,29,prefiero no decirlo,Penco,37,59,94,63,mayor de 25
2265,28,masculino,Lota,15,96,48,53,mayor de 25
2266,21,prefiero no decirlo,Penco,68,95,38,67,menor a 25
2267,26,prefiero no decirlo,Lota,21,1,34,19,mayor de 25
2268,26,prefiero no decirlo,Hualpén,76,15,97,63,mayor de 25
2269,22,masculino,San Pedro,20,20,69,36,menor a 25
2270,23,masculino,Arauco,24,2,48,25,menor a 25
2271,24,prefiero no decirlo,Hualpén,87,59,41,62,menor a 25
2272,25,femenino,Lota,47,38,30,38,menor a 25
2273,22,masculino,Concepción,53,9,27,30,menor a 25
2274,18,prefiero no decirlo,Hualpén,2,51,15,23,menor a 25
2275,29,masculino,Tomé,34,94,22,50,mayor de 25
2276,19,prefiero no decirlo,Penco,61,73,98,77,menor a 25
2277,29,prefiero no decirlo,Concepción,72,66,19,52,mayor de 25
2278,26,femenino,Hualpén,62,92,77,77,mayor de 25
2279,26,masculino,Lota,52,91,7,50,mayor de 25
2280,20,femenino,Penco,70,37,64,57,menor a 25
2281,27,masculino,Arauco,54,97,50,67,mayor de 25
2282,25,masculino,Coronel,76,87,63,75,menor a 25
2283,25,prefiero no decirlo,Coronel,33,75,7,38,menor a 25
2284,25,prefiero no decirlo,Concepción,50,15,78,48,menor a 25
2285,20,prefiero no decirlo,Penco,90,48,9,49,menor a 25
2286,25,femenino,Arauco,6,91,52,50,menor a 25
2287,18,masculino,Coronel,58,55,6,40,menor a 25
2288,23,prefiero no decirlo,Penco,42,81,54,59,menor a 25
2289,21,prefiero no decirlo,Lota,91,41,75,69,menor a 25
2290,19,prefiero no decirlo,San Pedro,28,81,17,42,menor a 25
2291,23,prefiero no decirlo,Concepción,21,55,60,45,menor a 25
2292,20,femenino,Hualpén,99,64,53,72,menor a 25
2293,18,masculino,Concepción,2,46,95,48,menor a 25
2294,20,masculino,Lota,43,48,33,41,menor a 25
2295,24,masculino,Hualpén,42,42,28,37,menor a 25
2296,23,prefiero no decirlo,Tomé,44,99,94,79,menor a 25
2297,22,prefiero no decirlo,Penco,19,26,11,19,menor a 25
2298,22,femenino,Concepción,89,97,86,91,menor a 25
2299,21,prefiero no decirlo,Concepción,30,78,6,38,menor a 25
2300,29,prefiero no decirlo,Concepción,6,62,31,33,mayor de 25
2301,18,prefiero no decirlo,Lota,58,23,57,46,menor a 25
2302,26,masculino,Concepción,35,73,53,54,mayor de 25
2303,24,prefiero no decirlo,Lota,19,77,17,38,menor a 25
2304,28,prefiero no decirlo,Concepción,67,10,86,54,mayor de 25
2305,26,femenino,Coronel,60,9,72,47,mayor de 25
2306,25,femenino,Arauco,58,84,88,77,menor a 25
2307,18,prefiero no decirlo,Lota,17,10,79,35,menor a 25
2308,24,prefiero no decirlo,Penco,36,32,94,54,menor a 25
2309,20,prefiero no decirlo,Penco,83,14,98,65,menor a 25
2310,28,femenino,Lota,50,56,81,62,mayor de 25
2311,18,masculino,Coronel,98,47,58,68,menor a 25
2312,22,masculino,San Pedro,48,9,59,39,menor a 25
2313,27,prefiero no decirlo,Arauco,76,56,42,58,mayor de 25
2314,29,femenino,Arauco,16,30,78,41,mayor de 25
2315,23,masculino,Arauco,70,98,30,66,menor a 25
2316,23,prefiero no decirlo,Coronel,49,17,77,48,menor a 25
2317,21,prefiero no decirlo,Coronel,22,2,18,14,menor a 25
2318,29,masculino,Hualpén,40,73,47,53,mayor de 25
2319,25,femenino,Hualpén,24,38,11,24,menor a 25
2320,20,masculino,Arauco,79,87,46,71,menor a 25
2321,29,masculino,Arauco,2,61,38,34,mayor de 25
2322,21,femenino,San Pedro,78,10,12,33,menor a 25
2323,18,femenino,San Pedro,29,27,91,49,menor a 25
2324,29,prefiero no decirlo,Lota,3,60,60,41,mayor de 25
2325,22,prefiero no decirlo,Penco,89,61,32,61,menor a 25
2326,25,prefiero no decirlo,Tomé,6,12,35,18,menor a 25
2327,19,femenino,Tomé,74,92,58,75,menor a 25
2328,20,prefiero no decirlo,Tomé,93,4,67,55,menor a 25
2329,26,femenino,Coronel,29,30,97,52,mayor de 25
2330,25,femenino,Coronel,71,65,2,46,menor a 25
2331,26,prefiero no decirlo,Coronel,19,80,95,65,mayor de 25
2332,26,prefiero no decirlo,Hualpén,77,1,32,37,mayor de 25
2333,23,masculino,Concepción,96,53,13,54,menor a 25
2334,29,femenino,Concepción,60,8,59,42,mayor de 25
2335,25,masculino,Hualpén,26,9,95,43,menor a 25
2336,21,femenino,Arauco,17,34,33,28,menor a 25
2337,21,prefiero no decirlo,San Pedro,55,75,99,76,menor a 25
2338,25,prefiero no decirlo,Tomé,17,41,33,30,menor a 25
2339,24,femenino,Coronel,93,98,43,78,menor a 25
2340,19,femenino,Lota,16,32,9,19,menor a 25
2341,20,femenino,Coronel,40,82,77,66,menor a 25
2342,29,femenino,Tomé,28,33,61,41,mayor de 25
2343,28,femenino,Penco,50,49,4,34,mayor de 25
2344,22,prefiero no decirlo,Hualpén,72,54,52,59,menor a 25
2345,18,masculino,Penco,51,38,91,60,menor a 25
2346,21,prefiero no decirlo,Arauco,48,22,16,29,menor a 25
2347,24,femenino,Arauco,81,20,91,64,menor a 25
2348,21,masculino,Tomé,32,68,10,37,menor a 25
2349,21,prefiero no decirlo,Arauco,46,49,26,40,menor a 25
2350,26,prefiero no decirlo,Penco,17,31,12,20,mayor de 25
2351,18,masculino,Hualpén,49,39,60,49,menor a 25
2352,20,masculino,San Pedro,3,64,56,41,menor a 25
2353,21,prefiero no decirlo,Lota,30,22,63,38,menor a 25
2354,29,femenino,Coronel,23,22,59,35,mayor de 25
2355,22,prefiero no decirlo,Coronel,18,58,40,39,menor a 25
2356,22,prefiero no decirlo,Penco,51,73,10,45,menor a 25
2357,27,prefiero no decirlo,San Pedro,48,25,17,30,mayor de 25
2358,22,femenino,Concepción,29,71,33,44,menor a 25
2359,24,prefiero no decirlo,Hualpén,72,6,56,45,menor a 25
2360,26,femenino,Tomé,99,49,18,55,mayor de 25
2361,29,femenino,Arauco,26,78,48,51,mayor de 25
2362,29,prefiero no decirlo,Arauco,24,57,70,50,mayor de 25
2363,26,prefiero no decirlo,Concepción,99,15,33,49,mayor de 25
2364,25,femenino,Tomé,96,32,54,61,menor a 25
2365,29,prefiero no decirlo,Lota,89,28,72,63,mayor de 25
2366,19,prefiero no decirlo,Hualpén,34,41,1,25,menor a 25
2367,22,prefiero no decirlo,Arauco,7,55,78,47,menor a 25
2368,27,prefiero no decirlo,Penco,13,14,85,37,mayor de 25
2369,19,femenino,San Pedro,71,74,93,79,menor a 25
2370,19,femenino,Arauco,37,80,36,51,menor a 25
2371,23,masculino,San Pedro,45,54,67,55,menor a 25
2372,20,masculino,San Pedro,49,46,67,54,menor a 25
2373,19,femenino,Hualpén,14,36,8,19,menor a 25
2374,19,prefiero no decirlo,Concepción,45,88,43,59,menor a 25
2375,27,prefiero no decirlo,Coronel,81,76,8,55,mayor de 25
2376,25,prefiero no decirlo,San Pedro,37,21,45,34,menor a 25
2377,27,femenino,Lota,55,76,16,49,mayor de 25
2378,20,femenino,Penco,36,83,84,68,menor a 25
2379,27,masculino,Concepción,25,93,25,48,mayor de 25
2380,25,prefiero no decirlo,Tomé,23,48,90,54,menor a 25
2381,18,prefiero no decirlo,Coronel,42,49,86,59,menor a 25
2382,19,femenino,Coronel,53,31,68,51,menor a 25
2383,23,prefiero no decirlo,Penco,5,86,71,54,menor a 25
2384,29,masculino,Lota,15,11,95,40,mayor de 25
2385,27,masculino,Coronel,77,68,89,78,mayor de 25
2386,27,masculino,Coronel,56,97,42,65,mayor de 25
2387,19,prefiero no decirlo,Tomé,95,90,76,87,menor a 25
2388,18,masculino,San Pedro,41,80,29,50,menor a 25
2389,19,femenino,Lota,13,67,16,32,menor a 25
2390,28,prefiero no decirlo,Arauco,6,63,53,41,mayor de 25
2391,19,masculino,San Pedro,61,11,17,30,menor a 25
2392,18,masculino,Penco,72,10,94,59,menor a 25
2393,20,prefiero no decirlo,Concepción,44,90,61,65,menor a 25
2394,25,prefiero no decirlo,Concepción,41,7,36,28,menor a 25
2395,26,masculino,Coronel,62,1,4,22,mayor de 25
2396,27,masculino,Penco,87,14,67,56,mayor de 25
2397,18,femenino,Tomé,40,97,45,61,menor a 25
2398,29,masculino,Lota,6,37,3,15,mayor de 25
2399,18,femenino,Hualpén,1,70,34,35,menor a 25
2400,25,femenino,Lota,24,73,59,52,menor a 25
2401,22,prefiero no decirlo,Lota,66,56,90,71,menor a 25
2402,22,prefiero no decirlo,Concepción,97,29,85,70,menor a 25
2403,18,femenino,Lota,6,79,2,29,menor a 25
2404,29,prefiero no decirlo,Concepción,39,3,14,19,mayor de 25
2405,28,masculino,Hualpén,37,92,74,68,mayor de 25
2406,29,masculino,San Pedro,2,94,22,39,mayor de 25
2407,26,masculino,Tomé,14,57,57,43,mayor de 25
2408,26,femenino,Lota,51,37,24,37,mayor de 25
2409,21,prefiero no decirlo,Lota,32,94,94,73,menor a 25
2410,21,femenino,Penco,35,83,14,44,menor a 25
2411,28,femenino,Tomé,69,91,29,63,mayor de 25
2412,21,femenino,Arauco,31,89,74,65,menor a 25
2413,29,masculino,Arauco,84,65,87,79,mayor de 25
2414,22,masculino,Concepción,59,86,53,66,menor a 25
2415,19,masculino,Arauco,54,83,42,60,menor a 25
2416,18,femenino,Penco,83,39,72,65,menor a 25
2417,28,prefiero no decirlo,Hualpén,45,98,39,61,mayor de 25
2418,28,femenino,Lota,86,17,6,36,mayor de 25
2419,22,prefiero no decirlo,Penco,42,54,63,53,menor a 25
2420,20,prefiero no decirlo,Tomé,27,77,77,60,menor a 25
2421,25,femenino,Penco,1,47,40,29,menor a 25
2422,21,femenino,San Pedro,46,8,73,42,menor a 25
2423,18,prefiero no decirlo,Hualpén,67,63,2,44,menor a 25
2424,25,masculino,Concepción,53,32,22,36,menor a 25
2425,22,femenino,Hualpén,24,21,87,44,menor a 25
2426,24,masculino,Arauco,83,50,15,49,menor a 25
2427,29,prefiero no decirlo,Concepción,15,77,98,63,mayor de 25
2428,27,femenino,Coronel,12,17,62,30,mayor de 25
2429,24,prefiero no decirlo,Coronel,16,57,35,36,menor a 25
2430,20,masculino,Hualpén,6,41,5,17,menor a 25
2431,28,prefiero no decirlo,Coronel,40,80,7,42,mayor de 25
2432,26,femenino,Coronel,58,93,89,80,mayor de 25
2433,29,femenino,Tomé,57,89,24,57,mayor de 25
2434,18,prefiero no decirlo,Arauco,84,39,80,68,menor a 25
2435,27,prefiero no decirlo,Penco,57,7,9,24,mayor de 25
2436,27,femenino,Tomé,61,95,66,74,mayor de 25
2437,20,prefiero no decirlo,Concepción,40,41,11,31,menor a 25
2438,27,masculino,Concepción,74,32,57,54,mayor de 25
2439,26,femenino,San Pedro,7,73,65,48,mayor de 25
2440,21,femenino,Arauco,81,32,63,59,menor a 25
2441,22,prefiero no decirlo,Concepción,51,41,2,31,menor a 25
2442,18,prefiero no decirlo,Coronel,86,87,6,60,menor a 25
2443,24,masculino,Tomé,72,81,14,56,menor a 25
2444,20,prefiero no decirlo,Tomé,61,24,89,58,menor a 25
2445,29,prefiero no decirlo,Arauco,44,30,11,28,mayor de 25
2446,29,masculino,Penco,43,68,69,60,mayor de 25
2447,21,femenino,Coronel,78,63,97,79,menor a 25
2448,19,masculino,Hualpén,32,33,13,26,menor a 25
2449,20,masculino,Penco,59,54,54,56,menor a 25
2450,23,prefiero no decirlo,Tomé,42,48,35,42,menor a 25
2451,21,femenino,Concepción,63,81,41,62,menor a 25
2452,25,masculino,Hualpén,73,43,89,68,menor a 25
2453,19,femenino,Penco,64,77,3,48,menor a 25
2454,24,masculino,Penco,8,75,20,34,menor a 25
2455,27,masculino,Concepción,97,18,9,41,mayor de 25
2456,24,prefiero no decirlo,San Pedro,78,88,21,62,menor a 25
2457,20,femenino,San Pedro,66,15,22,34,menor a 25
2458,26,femenino,Concepción,98,89,60,82,mayor de 25
2459,23,masculino,Lota,18,42,85,48,menor a 25
2460,26,prefiero no decirlo,Concepción,61,42,1,35,mayor de 25
2461,27,masculino,Coronel,20,68,56,48,mayor de 25
2462,27,masculino,Coronel,47,17,70,45,mayor de 25
2463,20,prefiero no decirlo,Penco,53,91,63,69,menor a 25
2464,29,femenino,Lota,19,49,50,39,mayor de 25
2465,20,masculino,Hualpén,36,1,50,29,menor a 25
2466,25,masculino,Lota,74,95,79,83,menor a 25
2467,20,masculino,Coronel,20,72,41,44,menor a 25
2468,24,prefiero no decirlo,Hualpén,28,15,16,20,menor a 25
2469,18,prefiero no decirlo,San Pedro,66,48,69,61,menor a 25
2470,21,masculino,Concepción,9,50,48,36,menor a 25
2471,23,masculino,Penco,36,66,93,65,menor a 25
2472,24,prefiero no decirlo,Lota,98,23,27,49,menor a 25
2473,19,prefiero no decirlo,San Pedro,49,94,90,78,menor a 25
2474,28,masculino,Hualpén,15,65,93,58,mayor de 25
2475,23,femenino,Lota,69,99,40,69,menor a 25
2476,27,masculino,Arauco,26,81,89,65,mayor de 25
2477,21,masculino,Penco,38,38,81,52,menor a 25
2478,20,femenino,Penco,84,73,53,70,menor a 25
2479,18,masculino,San Pedro,27,96,18,47,menor a 25
2480,21,prefiero no decirlo,Concepción,28,3,10,14,menor a 25
2481,21,femenino,Concepción,58,89,90,79,menor a 25
2482,24,femenino,Lota,39,63,5,36,menor a 25
2483,25,femenino,Coronel,4,84,27,38,menor a 25
2484,21,masculino,Penco,5,74,36,38,menor a 25
2485,19,femenino,Coronel,58,22,46,42,menor a 25
2486,19,masculino,San Pedro,11,26,97,45,menor a 25
2487,18,prefiero no decirlo,Coronel,45,62,49,52,menor a 25
2488,29,prefiero no decirlo,Concepción,26,60,18,35,mayor de 25
2489,27,prefiero no decirlo,Lota,54,44,85,61,mayor de 25
2490,28,masculino,Hualpén,53,15,96,55,mayor de 25
2491,25,masculino,Lota,73,23,88,61,menor a 25
2492,23,femenino,Lota,32,23,5,20,menor a 25
2493,21,femenino,Penco,65,8,93,55,menor a 25
2494,19,prefiero no decirlo,Lota,57,37,43,46,menor a 25
2495,24,masculino,Concepción,46,78,83,69,menor a 25
2496,29,prefiero no decirlo,Lota,1,39,91,44,mayor de 25
2497,29,masculino,Lota,48,19,53,40,mayor de 25
2498,24,femenino,Tomé,83,29,83,65,menor a 25
2499,23,femenino,Tomé,11,38,43,31,menor a 25
2500,18,masculino,Hualpén,82,57,89,76,menor a 25
2501,26,masculino,Concepción,5,66,13,28,mayor de 25
2502,26,masculino,Arauco,40,52,86,59,mayor de 25
2503,22,masculino,San Pedro,7,55,69,44,menor a 25
2504,25,masculino,Arauco,66,7,37,37,menor a 25
2505,18,prefiero no decirlo,San Pedro,6,21,12,13,menor a 25
2506,18,prefiero no decirlo,Arauco,42,41,65,49,menor a 25
2507,19,prefiero no decirlo,Concepción,47,95,21,54,menor a 25
2508,24,femenino,Hualpén,43,53,96,64,menor a 25
2509,25,masculino,Hualpén,75,14,65,51,menor a 25
2510,29,femenino,Hualpén,95,89,83,89,mayor de 25
2511,23,femenino,Lota,71,8,40,40,menor a 25
2512,24,prefiero no decirlo,San Pedro,66,57,97,73,menor a 25
2513,23,femenino,Hualpén,61,24,64,50,menor a 25
2514,22,masculino,Lota,83,10,49,47,menor a 25
2515,18,prefiero no decirlo,Arauco,5,78,83,55,menor a 25
2516,18,masculino,Arauco,88,41,16,48,menor a 25
2517,28,prefiero no decirlo,Arauco,30,1,55,29,mayor de 25
2518,19,prefiero no decirlo,Lota,61,28,90,60,menor a 25
2519,26,prefiero no decirlo,Hualpén,27,80,33,47,mayor de 25
2520,26,masculino,San Pedro,45,90,95,77,mayor de 25
2521,19,prefiero no decirlo,Arauco,19,27,52,33,menor a 25
2522,23,prefiero no decirlo,Hualpén,95,88,24,69,menor a 25
2523,29,femenino,Coronel,52,14,19,28,mayor de 25
2524,26,femenino,San Pedro,9,75,79,54,mayor de 25
2525,26,femenino,Coronel,89,38,99,75,mayor de 25
2526,21,prefiero no decirlo,Coronel,77,82,12,57,menor a 25
2527,25,femenino,Tomé,80,53,54,62,menor a 25
2528,24,femenino,Penco,42,13,37,31,menor a 25
2529,23,masculino,San Pedro,28,63,92,61,menor a 25
2530,28,femenino,San Pedro,47,46,16,36,mayor de 25
2531,24,masculino,Arauco,78,83,92,84,menor a 25
2532,22,masculino,Arauco,70,1,22,31,menor a 25
2533,28,prefiero no decirlo,Hualpén,44,86,21,50,mayor de 25
2534,20,prefiero no decirlo,Concepción,53,35,38,42,menor a 25
2535,29,femenino,Coronel,38,97,30,55,mayor de 25
2536,26,masculino,Tomé,35,65,79,60,mayor de 25
2537,23,prefiero no decirlo,Arauco,53,4,98,52,menor a 25
2538,26,masculino,Concepción,50,43,23,39,mayor de 25
2539,28,masculino,Coronel,58,30,8,32,mayor de 25
2540,26,femenino,San Pedro,73,50,46,56,mayor de 25
2541,18,masculino,Concepción,38,96,96,77,menor a 25
2542,23,femenino,Hualpén,68,65,42,58,menor a 25
2543,18,prefiero no decirlo,Coronel,66,96,35,66,menor a 25
2544,26,masculino,Penco,30,45,95,57,mayor de 25
2545,21,prefiero no decirlo,Penco,27,98,86,70,menor a 25
2546,26,prefiero no decirlo,Concepción,18,31,71,40,mayor de 25
2547,29,femenino,Concepción,67,37,59,54,mayor de 25
2548,23,femenino,Coronel,92,56,43,64,menor a 25
2549,27,femenino,Arauco,80,73,32,62,mayor de 25
2550,26,femenino,Lota,68,90,82,80,mayor de 25
2551,22,femenino,Concepción,62,50,14,42,menor a 25
2552,19,masculino,Tomé,86,90,32,69,menor a 25
2553,24,prefiero no decirlo,San Pedro,74,67,81,74,menor a 25
2554,22,masculino,Coronel,21,56,39,39,menor a 25
2555,23,femenino,Tomé,31,93,60,61,menor a 25
2556,21,femenino,Concepción,79,3,69,50,menor a 25
2557,26,prefiero no decirlo,Hualpén,91,37,37,55,mayor de 25
2558,20,femenino,Hualpén,73,79,60,71,menor a 25
2559,18,masculino,Hualpén,11,93,80,61,menor a 25
2560,20,masculino,Penco,75,51,71,66,menor a 25
2561,28,prefiero no decirlo,Penco,5,43,18,22,mayor de 25
2562,20,prefiero no decirlo,Tomé,57,91,72,73,menor a 25
2563,20,femenino,Coronel,1,92,73,55,menor a 25
2564,22,masculino,Penco,84,52,5,47,menor a 25
2565,20,femenino,Penco,21,98,72,64,menor a 25
2566,28,femenino,Lota,53,83,32,56,mayor de 25
2567,18,prefiero no decirlo,Tomé,54,20,25,33,menor a 25
2568,24,prefiero no decirlo,Hualpén,93,2,6,34,menor a 25
2569,19,masculino,San Pedro,18,14,84,39,menor a 25
2570,29,masculino,Penco,51,20,94,55,mayor de 25
2571,20,prefiero no decirlo,Concepción,94,66,61,74,menor a 25
2572,25,masculino,Concepción,98,21,79,66,menor a 25
2573,24,femenino,Lota,12,64,4,27,menor a 25
2574,18,masculino,Coronel,15,46,10,24,menor a 25
2575,21,prefiero no decirlo,Coronel,68,31,88,62,menor a 25
2576,18,femenino,Hualpén,71,30,41,47,menor a 25
2577,21,prefiero no decirlo,Hualpén,28,23,83,45,menor a 25
2578,18,prefiero no decirlo,Arauco,47,68,62,59,menor a 25
2579,24,femenino,Hualpén,78,22,60,53,menor a 25
2580,28,masculino,Coronel,36,5,38,26,mayor de 25
2581,29,femenino,Lota,90,54,14,53,mayor de 25
2582,27,masculino,Hualpén,37,93,14,48,mayor de 25
2583,26,femenino,Arauco,7,75,50,44,mayor de 25
2584,20,masculino,San Pedro,76,41,83,67,menor a 25
2585,19,masculino,San Pedro,25,10,78,38,menor a 25
2586,18,femenino,Concepción,62,90,6,53,menor a 25
2587,28,femenino,Tomé,4,49,74,42,mayor de 25
2588,25,prefiero no decirlo,Penco,95,93,75,88,menor a 25
2589,19,femenino,Concepción,49,88,47,61,menor a 25
2590,22,prefiero no decirlo,Arauco,67,96,13,59,menor a 25
2591,27,masculino,Hualpén,34,49,33,39,mayor de 25
2592,24,masculino,Penco,61,74,26,54,menor a 25
2593,28,prefiero no decirlo,Penco,40,34,48,41,mayor de 25
2594,27,masculino,Lota,38,95,79,71,mayor de 25
2595,20,femenino,Lota,27,90,40,52,menor a 25
2596,25,masculino,Hualpén,45,46,68,53,menor a 25
2597,28,masculino,San Pedro,32,32,83,49,mayor de 25
2598,18,masculino,Lota,3,80,35,39,menor a 25
2599,27,prefiero no decirlo,Concepción,59,46,96,67,mayor de 25
2600,18,femenino,Coronel,72,66,19,52,menor a 25
2601,28,femenino,Concepción,43,6,79,43,mayor de 25
2602,27,prefiero no decirlo,Arauco,97,40,59,65,mayor de 25
2603,25,femenino,Concepción,18,18,26,21,menor a 25
2604,29,masculino,Hualpén,5,51,72,43,mayor de 25
2605,29,prefiero no decirlo,Coronel,56,43,76,58,mayor de 25
2606,28,masculino,Concepción,24,97,91,71,mayor de 25
2607,27,femenino,Hualpén,37,8,10,18,mayor de 25
2608,25,masculino,Penco,87,72,11,57,menor a 25
2609,23,prefiero no decirlo,Hualpén,80,48,33,54,menor a 25
2610,20,prefiero no decirlo,Coronel,69,82,49,67,menor a 25
2611,28,femenino,Lota,58,12,10,27,mayor de 25
2612,27,masculino,Hualpén,30,9,79,39,mayor de 25
2613,22,masculino,Coronel,38,60,56,51,menor a 25
2614,18,femenino,San Pedro,4,31,22,19,menor a 25
2615,26,femenino,Arauco,35,64,79,59,mayor de 25
2616,18,femenino,San Pedro,33,92,68,64,menor a 25
2617,22,femenino,San Pedro,94,81,80,85,menor a 25
2618,18,femenino,Coronel,26,45,26,32,menor a 25
2619,27,femenino,Arauco,56,95,17,56,mayor de 25
2620,20,femenino,Hualpén,99,15,70,61,menor a 25
2621,28,masculino,Concepción,67,34,12,38,mayor de 25
2622,23,prefiero no decirlo,Tomé,98,98,72,89,menor a 25
2623,26,femenino,Concepción,89,98,43,77,mayor de 25
2624,24,masculino,Concepción,83,44,3,43,menor a 25
2625,27,femenino,Hualpén,21,47,81,50,mayor de 25
2626,23,femenino,San Pedro,44,60,17,40,menor a 25
2627,26,masculino,Lota,95,21,22,46,mayor de 25
2628,23,masculino,Lota,26,42,31,33,menor a 25
2629,20,prefiero no decirlo,San Pedro,98,39,32,56,menor a 25
2630,26,prefiero no decirlo,Arauco,34,97,32,54,mayor de 25
2631,25,prefiero no decirlo,Lota,33,84,5,41,menor a 25
2632,21,masculino,Hualpén,78,43,57,59,menor a 25
2633,18,prefiero no decirlo,Arauco,73,9,59,47,menor a 25
2634,21,masculino,Lota,27,67,47,47,menor a 25
2635,29,femenino,Arauco,78,24,63,55,mayor de 25
2636,24,prefiero no decirlo,Tomé,6,17,89,37,menor a 25
2637,18,femenino,Arauco,66,39,20,42,menor a 25
2638,18,femenino,Arauco,91,2,82,58,menor a 25
2639,22,masculino,Coronel,41,72,30,48,menor a 25
2640,19,masculino,Coronel,17,25,2,15,menor a 25
2641,22,femenino,Arauco,53,59,51,54,menor a 25
2642,24,masculino,Penco,30,19,21,23,menor a 25
2643,26,femenino,Penco,80,2,74,52,mayor de 25
2644,23,prefiero no decirlo,Lota,82,28,41,50,menor a 25
2645,26,prefiero no decirlo,Hualpén,75,83,42,67,mayor de 25
2646,26,femenino,San Pedro,32,5,79,39,mayor de 25
2647,22,prefiero no decirlo,San Pedro,72,74,7,51,menor a 25
2648,22,masculino,Hualpén,19,39,64,41,menor a 25
2649,21,femenino,Tomé,90,99,38,76,menor a 25
2650,21,masculino,Hualpén,7,82,67,52,menor a 25
2651,22,masculino,Concepción,65,67,11,48,menor a 25
2652,19,femenino,Lota,86,77,22,62,menor a 25
2653,22,masculino,Lota,91,82,36,70,menor a 25
2654,20,femenino,San Pedro,77,67,14,53,menor a 25
2655,19,prefiero no decirlo,San Pedro,79,22,73,58,menor a 25
2656,20,femenino,Lota,71,26,57,51,menor a 25
2657,21,prefiero no decirlo,Hualpén,4,88,45,46,menor a 25
